Time,Event,Source
2022年09月26日,但那回演出，觀眾反應就像另一名參賽者說的「作為一名女權主義者，我不能支持今晚在這說的一切，作為一個討厭安的人,123
2022年09月26日,今晚我很開心。,123
2022年09月26日,就像過去，一個人敢把手指頭插到大官照片裡的眼睛就是一種大膽挑釁，今天，這便純粹屬於稚嫩的反權威行為。,123
2022年09月7日,記者古靜兒／綜合報導脫口秀網紅龍龍（林千聿）和博恩公司遭到薩泰爾娛樂《炎上》脫口秀同事「老K」言語霸凌事件鬧得沸沸揚揚，不料風向竟在一晚倒戈，原本力挺龍龍的鄭家純（雞排妹）7日晚間開直播拋下「屠龍」震撼彈，不僅爆出龍龍的哭訴影片內容造假，且還發現薩泰爾日前調出脫口秀現場影片內容與龍龍控訴的完全不同，而龍龍只回了一句「我記錯了」，氣得經紀公司宣佈將和龍龍終止合約。,124
2022年09月26日,根據《NOWnews今日新聞》報導，康姐坦言一開始是為了「終止職場霸凌」，不要讓「性羞辱」在脫口秀界歪風漸長，才會協助龍龍通過媒體發聲，且針對老K在《炎上》脫稿演出一事，她也認為，其老闆博恩願意公開認錯道歉就已達成訴求。,124
2022年10月,喜劇演員「龍龍」在10月爆出在網路脫口秀節目《炎上》被薩泰爾娛樂的班底「老K」公然霸凌，指控老K在《炎上》中脫稿演出嘲諷她與前男友賀瓏的關係，此事件在網上引起熱議，事隔兩個多月後，老K近日在臉書發文證實將脫離薩泰爾娛樂。,125
2022年10月,J條龍真是可怕」喜劇演員「龍龍」在10月爆出在網路脫口秀節目《炎上》被薩泰爾娛樂的班底希望有一天我們還會再一起創作更好的東西，薩泰爾，再見。,125
2022年10月,記者田暐瑋／綜合報導脫口秀演員龍龍與老K於10月初掀起「龍K之亂」造成喜劇圈大亂，事件發生後博恩要求老K道歉反遭拒絕，薩泰爾也決定「揮淚斬馬謖」，沒多久整件事大逆轉，龍龍成了眾矢之的，老K也一夕間成了「功臣」，原本以為老K將會重回薩泰爾，但事隔2個多月，老K仍宣布離開：「薩泰爾，再見！,126
2022年09月1日,」老K當時被懲處無限期停薪仍堅不道歉，之後雞排妹怒控龍龍說謊，讓整起事件出現逆轉，不少網友認為他是無辜的，公司應該要「把頭接回去」，怎料1日他在臉書無預警宣布：「現在我決定暫時告別去外面試試，薩泰爾再見。,126
2022年09月26日,也因為這段對話，龍龍雖然未出演該場演出，但後來也出現在現場，自己拿起麥克風表示「大家好我是龍龍，我今天讓大家猜有沒有聽到龍龍這兩個字，為什麼，因為一直有人覺得我的名字跟他重疊了，所以大家會搞混，那個人是誰，那個人就是我前男友賀瓏！,127
2022年,娛樂頭條2021.10.04 08:48 臺北時間脫口秀女王龍龍（林千聿）控訴遭薩泰爾娛樂《炎上》班底老K霸凌，事件持續延燒，除了龍龍過去脫口秀黑歷史遭挖出、被批真正的霸凌外，老K也被披露今年年初曾在節目上，拿藝人白冰冰女兒命案開地獄哏惡質玩笑，遭到大票網友一面倒砲轟。,128
2022年09月25日,由於老K過去拿白冰冰「最痛一塊」開玩笑，讓不少網友擔心白冰冰狀況，而昨（3日）晚白冰冰也恰巧發了氣度文「忍讓是氣度」，文中隻字未提老K名字，但這段話仍被外界視為是在回應此事，被讚氣度相當高，包含網紅四叉貓（劉宇）看了也轉發：「這大概是冰冰姐回應老Ｋ的一段話吧…。,128
2022年09月28日,喜劇演員龍龍也曾公開抗議被男性演員「藉玩笑羞辱」，28日看到威爾史密斯事件後，發文自嘲：「可惡，我真的要好好反省。,129
2021年9月,（圖／翻攝自臉書／龍龍的沒梗人生）龍龍在去年9月公開槓上「薩泰爾」班底老K，不滿對方在《炎上BURN》拿她和前男友賀瓏的往事開玩笑，加上後續得不到道歉反被酸，自認遭受「職場霸凌的性羞辱事件」。,129
2022年09月26日,她當時因為跳出來抗爭，經歷一番劇烈風波，雖得到部分網友支持但也得到許多罵聲，如今藉威爾史密斯事件自嘲：「當初應該衝上台揍一拳的，而不是躲起來哭，大家就會說『好帥！,129
2022年09月7日,他7日晚間開直播聊「地獄梗」話題，對於造成白冰冰的不舒服，坦然道歉：「讓她再次難過受傷，我真的對她感到抱歉。,130
2022年09月7日,」老K在7日晚上的直播中表示，已經看到白冰冰的回應，「讓她再次難過受傷，我真的對她感到抱歉。,130
2022年09月2日,▲博恩2日發布道歉影片。,131
2022年9月,）網搜小組／鄺郁庭報導「龍K之亂」從9月底延燒至今,131
2022年09月2日,身為「薩泰爾」創辦人的博恩2日發布道歉影片，為此紛爭落下男兒淚，無奈直呼「老K為什麼不道歉？,131
2022年09月7日,記者古靜兒／綜合報導脫口秀網紅龍龍（林千聿）和博恩公司遭到薩泰爾娛樂《炎上》脫口秀同事「老K」言語霸凌事件鬧得沸沸揚揚，雖然老K曾開直播向白冰冰、老闆博恩和涉事等人道歉，但卻未提及龍龍，不料「霸凌龍龍事件」的風向竟在一晚倒戈，原本力挺龍龍的鄭家純（雞排妹）7日晚間開直播拋下「屠龍」震撼彈，引起一片熱議。,132
2022年09月25日,對此，博恩昨（8）日也發出最新影片，只見影片中更出現他和老K出現在同一畫面，讓網友高呼：「馬謖可以回家了！,132
2022年09月7日,」脫口秀網紅龍龍日前淚控老K在《炎上》脫口秀上公開嘲笑她和前男友賀瓏，又指控他在脫口秀演員東區德的《老男孩直播》中嘲諷：「被賀瓏X過，所以整個個性變扭曲」，讓老K的老闆曾博恩不得不出面宣布給予留職停薪的懲處，未料這起風波延燒至今，卻爆出後者的不當言論其實出自於東區德之嘴，接著又爆出老K在脫口秀上也沒有提到「龍龍前男友」，讓原本力挺龍龍的鄭家純氣得在7日宣佈經紀公司將和龍龍終止合約，風向在一晚全倒戈。,132
2022年09月25日,[廣告-往下還有更多內容可看]不過，博恩卻在昨日於臉書、YouTube上PO出最新影片「【#狗屎寫手】賤葆化解貼圖事件的內幕！,132
2022年09月2日,雖然影片下方已特別備註「本影片於2021.09.16拍攝」，也就是博恩2日發佈「還原龍K之亂始末」影片前所拍攝，不過影片中的3人有說有笑，博恩和老K默契十足、一搭一唱的畫面，也引起網友熱烈討論。,132
2021年,我是廣告 請繼續往下閱讀去年的「吐槽大會—呱吉無法擋」的火烤大會中，黃豪平提及因凱莉臨時代替龍龍參賽，沒有準備跟她相關的內容，所以腳本直接把龍龍名字全都改成凱莉，後來他在台上一句「賀瓏，凱莉不要的」，引發哄堂大笑，因為這句話就是暗指龍龍,133
2022年09月26日,如今爆發老K與龍龍的事件，網友才驚呼「原來一年前的梗是這個」！,133
2022年09月10日,有網友在臉書「靠北現場喜劇2.0」粉絲頁爆料，說黃豪平因此事跟龍龍吵架，當天在後台下跪道歉，事後東區德還拿此當笑料，要他「少惹十二生肖」，他10日在該留言底下澄清「繪聲繪影講成我道歉的時候下跪，我不提，但闢謠可以吧」，黃豪平說，當天呱吉火烤大會結束後，當事人上台，他順勢做出下跪的動作，表達歉意而已，但也是故意誇大，只是一個歡樂效果，沒有外傳的如此隆重。,133
2022年09月7日,（圖／翻攝自FACEBOOK／凱莉蹲下去）鄭家純7日直播切割龍龍，大爆對方假哭、根本記錯炎上時老K演出的內容等等狀況,134
2022年09月25日,沒想到其中突然提到百靈果的凱莉：「昨天還前天老男孩直播贊助商是百靈果的凱莉，我那時候還幫她（龍龍）生氣喔！,134
2021年,」百靈果也在鄭家純直播後以「炎上燒不盡，凱莉躺槍哭哭」為題開YouTube直播，凱莉澄清自己沒有欺負龍龍，而且在鄭家純講出那段話的時候，還同步收到龍龍的私訊：「去年年初我們有合演，可是因為疫情大爆發，然後我不希望演，因為百靈果比較像一個媒體的角色，我覺得那時候越來越緊張不應該演，可是龍龍覺得只要符合防疫規範才對得起自己粉絲。,134
2022年4月15日,記者黃庠棻／綜合報導歌手謝和弦（阿扣）在4月15日34歲生日這天和莉婭登記結婚，更甜蜜告白「這是最好的生日禮物」，夫妻倆現在也為了演藝事業努力打拚，時常能在他們的社群平台看見彼此的身影,135
2022年09月12日,怎料莉婭12日在脫口秀演員龍龍的道歉文底下力挺，卻遭到撻伐「蹭熱度」，引起熱議。,135
2022年4月,▲謝和弦和莉婭在4月結婚。,135
2022年09月12日,（圖／攝自Facebook／莉婭）脫口秀女星「龍龍」日前控訴遭薩泰爾班底「老K」霸凌，沒想到演變到後來成為與雞排妹（鄭家純）的口舌之戰，對方直播爆出她改口聲稱「記錯了」，氣得公司馬上宣布解約，而她則是在12日下午發出長文道歉，喊話對方「希望妳最後給我擁抱是真的。,135
2022年09月12日,」▲龍龍與雞排妹槓上，12日發出長文解釋。,135
1959年,中國科幻片開山作《兩傻大鬧太空》(1959年)王晶老竇王天林導演,136
1959年,早於1959年，已構思出兩傻闖太空。,136
1975年,香港影史唯一特攝片《中國超人》 (1975年)七十年代，因為日本的《幪面超人》瘋魔亞洲，邵氏的蔡瀾即找來倪匡編劇、華山導演，李修賢領銜主演的特攝電影《中國超人》，卻開創中國影史上第一部超級英雄電影。,136
1983年,充滿二創的《星際鈍胎》(1983年)章國明導演的《星際鈍胎》，匯集當時一班影壇精英，包括徐克、程小東、陳嘉上、文雋等人。,136
1983年,Cult片經典《打擂台》(1983年)產量不多的「禽類導演」黃志強，當年以極低成本拍下一代cult片《打擂台》，據悉本是一套擂台技擊片，中途停拍後，復拍時黃志強將空間設在未來，片中出現大量末世符號，如廢墟、防毒面罩、Punk仔、納粹標誌等，加上拍攝色tone陰暗，配合沈聖德的電子配樂，令全片彌漫著一片末世未來感。,136
1987年,以科學角度解釋傳說的《衛斯理傳奇》(1987年)由泰迪羅賓執導的《衛斯理傳奇》，改篇倪匡筆下科幻作品《天外金球》，於尼泊爾拍外景時，差點令男主角許冠傑喪命而轟動一時。,136
1988年,港產Robocop《鐵甲無敵瑪利亞》(1988年)徐克監製、鍾志文執導的《鐵甲無敵瑪利亞》，葉蒨文一人分飾演黑幫惡女瑪利亞，以及女機械人「先鋒二號」，大戰「英雄黨」首個武裝機械人「先鋒一號」。,136
1997年,模仿《X-File》的《天地雄心》(1997年)故事背景設定於未來的《天地雄心》，導演陳嘉上非常用心想拍一部港版《X-File》，雖然標榜高科技科幻題材，在冇錢冇時間下，顯得這部科幻電影非常尷尬，科幻味不足、懸疑味又不夠濃郁。,136
2009年,土炮《變形金剛》失敗作《機器俠》(2009年)劉鎮偉導演嘗試科幻題材拍《機器俠》。,136
2022年09月26日,廣告小妹（凡槿）今（8日）以6點總結龍K之亂的感想的同時，宣布了懷孕的好消息！,138
2022年09月26日,（圖／翻攝自FACEBOOK／廣告小妹）廣告小妹今天發文第一句就說「請眾卿原諒孕婦」，直接宣布懷孕的好消息，這陣子孕吐也很嚴重：「除了虐殺老公和抱著馬桶吐之外，我沒別的事情做。,138
2022年09月2日,image source: STR Network文／閻芝霖龍K大戰越演越烈，薩泰爾負責人曾博恩2日發影片解釋來龍去脈，其中以「揮淚斬馬謖（ㄙㄨˋ）」一段歷史典故來形容自己對處分愛將老K的不捨，吸引超過1百萬觀看數，影片衝到發燒第3，也讓許多網友好奇這段歷史故事，究竟馬謖是做了什麼罪不可赦的事情，讓諸葛亮有了這個決定。,139
2139年,根據《三立新聞網》報導，在《三國演義》中有段「諸葛亮揮淚斬馬謖」的動人故事，馬謖才氣過人是諸葛亮的愛將，但建興六年（228年），馬謖在諸葛亮北伐時，違背諸葛亮的作戰指令導致街亭失守，最終大敗收場，讓蜀軍敗走退回漢中，諸葛亮最後淚斬馬謖，以平息眾怒。,139
2021年3,《ETtoday》在此選出2021年3大「超ㄎㄧㄤ霸主」，來看看他們做了哪些事情，讓人如此印象深刻吧！,140
2022年2月,（圖／翻攝自Instagram／wen810615）罔腰懷孕變性網紅罔腰2月初在IG曬超音波照自爆懷孕，稱接受人體試驗，用腹腔讓胎兒著床，之後陸續PO出媽媽手冊、高醫檢驗單等證明，面對網友質疑，更是不客氣回嗆，連男友也跳出來幫腔，頓時掀起各界熱議。,140
2022年3月,然而就算如此，她仍頻頻發文，甚至又稱出血前往婦產科看診，直到3月，衛生局再度發聲明，宣布她已於調查過程中承認未懷孕、超音波等照片均非本人，正式戳破她謊言。,140
2022年8月,鄧佳華「FBI帥哥」鄧佳華8月在FB曬工作識別證，宣布進入「日月光集團」上班，怎料一個禮拜內光速離職，轉而進入某間電子廠工作，卻又遭公司開除，引來外界關注。,140
2021年,（圖／翻攝自Facebook／米卡米mikami）此外，鄧佳華自去年開始，頻頻在PO文中提及一位叫「宜軒」的女子，被挖出對方真實身分是親子台「香草姐姐」，他甚至上傳「哽咽落淚」、「自搧巴掌」等告白影片，造成對方莫大困擾，還放話將直接前往電視台堵人，事後對方宣布從親子台畢業。,140
2022年11月,而11月，鄧佳華斷然離開連千毅旗下，宣布進軍AV界，消息震撼眾人，為改變形象取藝名「真田弦一華」，由曾經不看好他的導演圤智雨（戲引子）操刀，千辛萬苦才找到對手女優孟若羽，但在開拍前一天，女優因不堪親友壓力臨陣辭演，最後由另名女優上陣代打完成拍攝。,140
2022年9月,雞排屠龍記脫口秀女星龍龍9月底哭訴遭薩泰爾班底老K霸凌，指控對方在演出時，脫稿嘲笑她和前男友賀瓏的關係，事情被對方老闆博恩冷處理，之後老K又在直播節目提到「是不是被賀瓏X過的人都這樣（性格扭曲）」，引爆喜劇圈「龍K之亂」，同公司師姐雞排妹（鄭家純）也發聲力挺，批薩泰爾「整間公司沒大人」。,140
